respondent_id,h1n1_vaccine,seasonal_vaccine
26801,0.24360567128247754,0.3276221269336954
26802,0.11688777740651426,0.23626639575496716
26803,0.04792901837029671,0.1516956905937729
26804,0.07110948867756303,0.1506461279498974
26805,0.09331244627718159,0.2782023392069393
26806,0.06016711061709439,0.873837396608394
26807,0.6719669062268055,0.9435416488060107
26808,0.26761504999236485,0.5898217621329279
26809,0.7167701613818573,0.19699282210537786
26810,0.033684763085668645,0.11945876293507833
26811,0.048926484908692336,0.05526298114389905
26812,0.13874846766275584,0.7216656911513355
26813,0.30080738919079647,0.2891868503739477
26814,0.03121925016118932,0.4496409591707991
26815,0.07103740206610484,0.19300419728116452
26816,0.03253532592829301,0.15345062794235143
26817,0.1405747287085984,0.6777355742639406
26818,0.05473060497155068,0.19129023968834014
26819,0.35183422275304965,0.4022099651624565
26820,0.09466558973871333,0.2831290112561073
26821,0.11749666311907377,0.48076451282026544
26822,0.22738632133633604,0.6067461079118796
26823,0.44525895284141076,0.4956029690262834
26824,0.04188201524597668,0.6907741678759761
26825,0.40682525998052227,0.7460089659974452
26826,0.07650778456837634,0.6958789559280723
26827,0.06341925629194271,0.16688292911198563
26828,0.1643204626259185,0.6518593168274285
26829,0.5596774882085348,0.9028995447959142
26830,0.07057776594454661,0.664843436198352
26831,0.18417083722081223,0.7891857661031343
26832,0.1286271924455145,0.8160552398301414
26833,0.0060033067256762065,0.2783642152128731
26834,0.11202854269088916,0.49056838487487436
26835,0.35597196998225344,0.8933065492025174
26836,0.1429889164379824,0.6276457946100281
26837,0.03585599443178148,0.014640953166972162
26838,0.10202746450508603,0.4226423429864372
26839,0.14910892717708088,0.5068783044469002
26840,0.08632194746651663,0.11409473925153729
26841,0.3282207187153147,0.8143847332271407
26842,0.08503010235646741,0.21277880724797174
26843,0.040231229991148115,0.016215005153088553
26844,0.03743677825891786,0.4804648377257271
26845,0.0655758943053692,0.6783938115896971
26846,0.06177331783068883,0.7120262407002185
26847,0.3070615183544864,0.08279587482477588
26848,0.03231907180320173,0.6673745759971526
26849,0.10822886629951753,0.5962857847432977
26850,0.5867742444096481,0.7193382359642311
26851,0.03493983880568003,0.05473194030185347
26852,0.043123519458828044,0.1373910446912309
26853,0.4931973541706389,0.4848922687602106
26854,0.017383394516098463,0.07961377314290448
26855,0.6001387410007595,0.8892934194587493
26856,0.09388182444648258,0.030842121431844057
26857,0.4578261853794357,0.1901461425356974
26858,0.11973640149058618,0.5862706561182671
26859,0.10056086154508104,0.15820646372981703
26860,0.11147311169468688,0.09101570152080546
26861,0.05894163633043727,0.08552185772284215
26862,0.10620916251615825,0.2823892518004551
26863,0.21959895683007477,0.4120379512955514
26864,0.4658763168521118,0.44866181220579604
26865,0.013979510078563625,0.03696919855043353
26866,0.2240075990748685,0.6601947463728662
26867,0.10853098016600583,0.17572493759245997
26868,0.7652009797228492,0.9136893477709453
26869,0.11473779091758454,0.40265398110206785
26870,0.5940173787549041,0.8134846603436616
26871,0.05704272775106379,0.042332885010426945
26872,0.06840451657888766,0.4379481171410999
26873,0.15018716525379006,0.8840506052082232
26874,0.05899401446505829,0.17116529587372883
26875,0.5986897919737062,0.9314897838269208
26876,0.04194542314321837,0.03869286728460412
26877,0.07320676279474506,0.15273672289114337
26878,0.21582694945198264,0.3805138388989932
26879,0.01251295491481484,0.024413187187277235
26880,0.054864175331880115,0.14714622998099178
26881,0.027221554509138213,0.11149607718632636
26882,0.0403070376525869,0.1279202203674753
26883,0.07393394715433062,0.28307547707658376
26884,0.07531953086123848,0.18720475199427317
26885,0.20363231142045143,0.8325463752770242
26886,0.07496677907139862,0.7183113402287155
26887,0.6778663950187332,0.8829724278096162
26888,0.8905763169879329,0.9415250507625874
26889,0.05461277888737335,0.13528910603165392
26890,0.13261499618030775,0.5044586536379545
26891,0.3553941742317576,0.5355279186008122
26892,0.12033489540514086,0.7849519813734931
26893,0.06866809808266502,0.22377525686448105
26894,0.1309502109824239,0.2897069352807794
26895,0.09248752053430247,0.8401603427801767
26896,0.05458252884471741,0.09271251005753255
26897,0.04489169672106399,0.3367693894971041
26898,0.23365005790423754,0.5999012750872887
26899,0.06583931273587358,0.08820940995553221
26900,0.12902670304656413,0.3511779480241054
26901,0.009262740193521657,0.33047656395280745
26902,0.20759202732437745,0.9420991932056489
26903,0.21559979883535604,0.06995106052231097
26904,0.05558137001262429,0.36228908943124416
26905,0.313311937000895,0.7592403602159613
26906,0.06505995377130513,0.29830552409714145
26907,0.013936914358652451,0.5998328162312472
26908,0.12060271719700333,0.699604423373302
26909,0.06467584987097978,0.2668637025056948
26910,0.08623831223545865,0.23702491530638614
26911,0.06471442003114394,0.122321896268521
26912,0.49343035644546196,0.9498988014083162
26913,0.7870352746541105,0.8713281636512831
26914,0.09770745885940624,0.2045775494129766
26915,0.13838713369137498,0.73530190733651
26916,0.07705955246882824,0.3137928805845907
26917,0.0058694969270394375,0.012598665039388824
26918,0.6982258641545596,0.9104493680315117
26919,0.29625737295860055,0.5919794272392014
26920,0.043750489130447566,0.17427419558537197
26921,0.1551763348552022,0.8633595949405052
26922,0.05561902886809089,0.7402274292551104
26923,0.07882371803448203,0.4563157673617343
26924,0.6706090468035936,0.8661760552519737
26925,0.12101053616753614,0.5559066752904924
26926,0.587371915836,0.39261508090617575
26927,0.26692313010572066,0.6274500406751421
26928,0.054213895190207466,0.472895458283786
26929,0.07576662571499117,0.1286276973574339
26930,0.7844975676044103,0.9368054175400718
26931,0.1233713562230399,0.4595826479136585
26932,0.04882299232764879,0.84667961799432
26933,0.09667468903473696,0.7898444936991436
26934,0.4785921635147978,0.666795681308885
26935,0.14643402672835443,0.5321315680440355
26936,0.5017459577055863,0.2904652052202631
26937,0.2639994213700662,0.680120412736379
26938,0.07245103564678157,0.046735694359447355
26939,0.022612734925711423,0.02639184466926197
26940,0.07560042964913193,0.1572297894897369
26941,0.04737117462345843,0.3773319268773615
26942,0.5620013844403946,0.8149581157823192
26943,0.15483328591708118,0.6929976308716914
26944,0.10436057063984311,0.24310548331884504
26945,0.13524543397445968,0.5720237922865605
26946,0.1473666975345974,0.7739902885167448
26947,0.15654632155460715,0.5351617191635193
26948,0.01689070518172027,0.06781766377156066
26949,0.019136571808234176,0.054687027087033845
26950,0.04318076712981993,0.4838767210107353
26951,0.07864435681370113,0.3375602979220654
26952,0.8459490251718994,0.9260689730254462
26953,0.7536631705242235,0.9637005307885057
26954,0.06280833135654425,0.1896155483980741
26955,0.16455242681131552,0.6103935230581116
26956,0.1380557279882075,0.31882113133184525
26957,0.02926346063346196,0.8833028813324448
26958,0.2659555584981281,0.6906832518407947
26959,0.03422819098127164,0.16891706015799823
26960,0.030210698874014952,0.04261158094357455
26961,0.1875619367663021,0.5257324650025003
26962,0.16727696005931245,0.8896178122645566
26963,0.14901722303562082,0.29530647644483343
26964,0.10945827153971821,0.23579856369432933
26965,0.8423654724174519,0.9598897901730957
26966,0.013028939179811188,0.023368333434485487
26967,0.1583934858654793,0.41441362705706736
26968,0.03436121945991061,0.748019496361735
26969,0.03134561750589567,0.18739742014068622
26970,0.6721930940179159,0.39366210057259415
26971,0.08702088906688166,0.3234650553263673
26972,0.00617525850994596,0.02061411873192624
26973,0.044844171659768305,0.08385894330258836
26974,0.11599058983692706,0.350875305443872
26975,0.058974594524520474,0.5814436342105777
26976,0.8338524070419722,0.47535810133356066
26977,0.04328236366412655,0.27397125750980084
26978,0.02981718261577482,0.7903313683806011
26979,0.3313517411238593,0.6821667532740439
26980,0.051900051012876855,0.14880561010727988
26981,0.053409701379912404,0.29282538571131617
26982,0.6244664752434833,0.8580693985557155
26983,0.136109504772733,0.5095957175375188
26984,0.09588083426152089,0.15874162806018083
26985,0.023767851748441256,0.08703678388919575
26986,0.19274133632361595,0.6161185122366242
26987,0.058884330836612556,0.16162938281580783
26988,0.03279319320515281,0.1529801976898125
26989,0.31737595601974916,0.7746817591406406
26990,0.011303276864957643,0.06277120296699006
26991,0.33565001323486515,0.5343924550097887
26992,0.29186722787059227,0.5020953953208445
26993,0.1448041135028268,0.8156464111958869
26994,0.1685124931857754,0.3886482067505535
26995,0.14729439438486433,0.4689443917345928
26996,0.3100033979505548,0.3946549172068929
26997,0.017172843737146302,0.06634358403226326
26998,0.06293719062053867,0.08727580896108389
26999,0.3641591238895782,0.4473011573382958
27000,0.13516226926610334,0.3555690617689729
27001,0.04357518389240249,0.7348067865474524
27002,0.011963158247579445,0.27347112286326075
27003,0.02681347797304053,0.06355813926443118
27004,0.11554094908647876,0.29785836923024894
27005,0.31206124843116895,0.6839252326759274
27006,0.8182606213987703,0.9166582042563247
27007,0.06328714430828801,0.1706413037532749
27008,0.04214495685023738,0.04611025410034032
27009,0.06290342358414466,0.2680708170190461
27010,0.10735004794495571,0.22455176352377357
27011,0.1450153538459326,0.21104329954810172
27012,0.389725636912239,0.6599696708366753
27013,0.11526201186495777,0.379216283702302
27014,0.03496990865193511,0.3667984837534242
27015,0.06326532467621175,0.1715966939843169
27016,0.1542270593436669,0.42635814234743225
27017,0.46609070700533956,0.7930962791044336
27018,0.1174242850470791,0.29302584051376035
27019,0.8958271320160741,0.9657242676146155
27020,0.18711630441945415,0.193745239994441
27021,0.14727283147866843,0.5308022125492925
27022,0.18311351069977555,0.311063896539587
27023,0.1625232165517149,0.18761043460503968
27024,0.07986726840789171,0.33164357346789547
27025,0.04209980422543894,0.018957584767238068
27026,0.1293052810124763,0.5250715527270936
27027,0.08635130602928351,0.6858276804319732
27028,0.3496410247612896,0.8412379794816679
27029,0.06636951824950992,0.25770284119743586
27030,0.12457738143690691,0.1872439815244962
27031,0.2098427308633341,0.8348128298051066
27032,0.2146957653817854,0.5062153891054806
27033,0.3151829674774777,0.7282575098150226
27034,0.008595060701120594,0.6095113260104512
27035,0.12923623071119697,0.2951138226269207
27036,0.21660404842088463,0.6348081878682919
27037,0.5847497326947854,0.7720030191064227
27038,0.056280316367237286,0.036151466385015284
27039,0.722640515832972,0.897955122248426
27040,0.1377843403234835,0.11527866888606306
27041,0.12995527906981444,0.529598147597569
27042,0.10038449378416527,0.7163064142280854
27043,0.5610286797237142,0.82519776754873
27044,0.009441671590508518,0.03478277449515781
27045,0.1624769505252354,0.6455245826882033
27046,0.06145712099992087,0.13081525877024602
27047,0.5383793395766082,0.41103888762427643
27048,0.17323365191448378,0.3863498222474949
27049,0.25808180120884583,0.8909761288173369
27050,0.041321446121108066,0.530412302721097
27051,0.14157060123296644,0.33576690054657227
27052,0.109801155240055,0.32341279521900035
27053,0.885005878975887,0.9611405105177103
27054,0.0436593147064067,0.10869919367639798
27055,0.0882153061636497,0.8638937561987613
27056,0.018748008344201456,0.038225025603585074
27057,0.02795708277281845,0.04412075971782709
27058,0.856206303212638,0.9479223041622868
27059,0.06712250601718583,0.30194432871377613
27060,0.023145585409326538,0.35318397182049077
27061,0.09297748678479935,0.5350076763113277
27062,0.05882818140522705,0.4046484157354145
27063,0.08926775644600857,0.6515326672842263
27064,0.15439285194800004,0.5586025911012235
27065,0.05499905694427294,0.2629121114303317
27066,0.054389555199372254,0.6091424246628173
27067,0.36016642620820116,0.6796255807565367
27068,0.8812896837045717,0.9479516024759239
27069,0.560097963097648,0.9377626652406816
27070,0.06437183395003346,0.1263595915305567
27071,0.0469125528446768,0.06980049603179833
27072,0.08424497693542848,0.6600837452550832
27073,0.02490217302887702,0.798895551879221
27074,0.048919113897638075,0.3388052372980687
27075,0.7272921062594698,0.8726807325468544
27076,0.5583824732366465,0.740381143408371
27077,0.036786808987608596,0.09404361529879392
27078,0.3015523971263133,0.8654215142451971
27079,0.28676065067854745,0.9261510763656841
27080,0.06873462101491809,0.26006097770019565
27081,0.017326035421518005,0.7200624445885757
27082,0.2513394020581885,0.45621978132343827
27083,0.04722486831145712,0.19754978148768357
27084,0.8510983726727848,0.6064566549091491
27085,0.03982012497327072,0.01701988975607613
27086,0.06714360275894504,0.08362423387399279
27087,0.200753075753681,0.32630462094605706
27088,0.21427847741327075,0.7774264082686175
27089,0.1944300058937188,0.2533807297757675
27090,0.2355303140927674,0.5183905886964433
27091,0.5474390020379488,0.11550585456672144
27092,0.0828977666168383,0.2982890745868106
27093,0.21337683577046404,0.29367646719175006
27094,0.007601052096861547,0.0452956160976116
27095,0.0596337168718198,0.4647358276107656
27096,0.02334289912719296,0.23303452384204792
27097,0.6165076610112207,0.7293939270374428
27098,0.636295069876583,0.881998544996193
27099,0.1511566602159242,0.5144576989027841
27100,0.06379247946443897,0.7495861588667487
27101,0.07554327046704802,0.5886585923212327
27102,0.10050435538736933,0.8604776433222134
27103,0.020339715804116212,0.09856690761366632
27104,0.28097958134516215,0.5262490726030015
27105,0.04306451714471946,0.4849247781674271
27106,0.5847026524457312,0.8575952001740847
27107,0.421949115534058,0.6997986152569438
27108,0.10042918627052888,0.32381162019053294
27109,0.09330291734893793,0.2813370161642141
27110,0.12269521497980061,0.5461455962777372
27111,0.049126985103935955,0.3726589423286473
27112,0.24140159297988859,0.6062372229723586
27113,0.11461385829568481,0.36602327757380726
27114,0.08569938829832903,0.20603829272894353
27115,0.5793382706442992,0.8648719673568005
27116,0.15769121583481757,0.9088806832136438
27117,0.07363594307875725,0.12584742843804322
27118,0.14129702153154464,0.5063675105324056
27119,0.060876160611241605,0.37174939029924586
27120,0.3245116940270763,0.9747027876897759
27121,0.016443649401463048,0.7248477597378116
27122,0.04284470349969863,0.20175718836332737
27123,0.050674253835203534,0.09265042747557514
27124,0.04988107717241852,0.09601867368708979
27125,0.030430984266601128,0.06876075847196321
27126,0.35225224009350276,0.06618458447553645
27127,0.09280979424107301,0.14735697288067548
27128,0.15674514844844475,0.5315420001596829
27129,0.5367426716443132,0.5942698688120426
27130,0.12492667935120456,0.2544735071014437
27131,0.05087583391511207,0.0751749011515342
27132,0.5153002008844374,0.9171035898348276
27133,0.11007918728675244,0.5783089053449448
27134,0.6338282811236955,0.88563992477788
27135,0.18618088969315513,0.5995333259609918
27136,0.07441589548301202,0.46896215746314046
27137,0.07965013884055101,0.2621007005825194
27138,0.15975027834762948,0.5669698481272462
27139,0.11825973608072715,0.12451195039151337
27140,0.8878411727818246,0.9376103335391386
27141,0.6279363438459932,0.8399104088686584
27142,0.06916832644275803,0.3153168154956749
27143,0.22364786033276418,0.41206893816506135
27144,0.057901487057489605,0.03897575905382248
27145,0.5725502856360187,0.7479848473304439
27146,0.04774498188112489,0.907465540721711
27147,0.05838163316057123,0.28865881671223265
27148,0.201184685967677,0.24440434244483225
27149,0.2701066296212883,0.17118762943458335
27150,0.6557685594413213,0.9726146411950216
27151,0.15106788584470918,0.7292060217988874
27152,0.03596070214317198,0.3185266926691876
27153,0.21921907164602494,0.7598031809353926
27154,0.7787979293518054,0.9157042968903151
27155,0.17212175104503943,0.6365711976079401
27156,0.014441976728935232,0.3067429987917209
27157,0.011613612524680371,0.48455510822642445
27158,0.07913835652038825,0.37717530450069536
27159,0.04651917262851797,0.21369792600627058
27160,0.2499060543923629,0.24249395419431305
27161,0.27053055564905926,0.47990063312101744
27162,0.2240145094170468,0.9531699651748164
27163,0.6729191796870533,0.5240031117664562
27164,0.20491630894942942,0.10167089717447757
27165,0.4507082237743675,0.525859777891196
27166,0.05782388851014996,0.10793305531832353
27167,0.11966325714532207,0.47976280300207813
27168,0.13222602031527117,0.6830470866971864
27169,0.43075784632992864,0.7002956837328908
27170,0.3447382557513188,0.8248604078078314
27171,0.05280481654567375,0.3188625238888093
27172,0.053667569753779794,0.8447173668369403
27173,0.24305797881313684,0.5684744318666889
27174,0.04169502215423903,0.09415937085811728
27175,0.06808501841784191,0.1930946299012659
27176,0.5209381184835014,0.9356590243029489
27177,0.7830022857959681,0.9481722303759011
27178,0.15465685354241576,0.4347452353711025
27179,0.07215759530259937,0.19514137706558793
27180,0.26069392371933525,0.3343733155257873
27181,0.0354324171644002,0.8111670771995705
27182,0.6864916608063113,0.9265717545153306
27183,0.041492892725399626,0.5234937266739175
27184,0.03721409913056649,0.41563768392847916
27185,0.45962022402849545,0.773559498018097
27186,0.1541377458804103,0.6452816900550895
27187,0.08437390541488285,0.11542757882036817
27188,0.05928364534479957,0.43301923185787206
27189,0.09179044415672456,0.5579467295910701
27190,0.4936397335799143,0.8053180493998393
27191,0.172383122626425,0.9648612689503466
27192,0.555357145471883,0.8123524059795697
27193,0.019854033444292957,0.198942926338054
27194,0.13671480330535077,0.44061193829985534
27195,0.04608930078212231,0.1881248225473196
27196,0.27327048191719994,0.2939795328868763
27197,0.07555689353589617,0.7171449157408454
27198,0.9365304198218279,0.9884224911362749
27199,0.02657657160125983,0.10387061793764657
27200,0.2773394039118694,0.6894086216359444
27201,0.7358882818992578,0.9303615928426472
27202,0.06996230917030541,0.036791743841756604
27203,0.05547640035487967,0.14006422340402688
27204,0.04062929676315393,0.12084619313040054
27205,0.08806100946790975,0.2980516259052827
27206,0.10465349690551855,0.17592318653521616
27207,0.060987020410461744,0.15625071632369097
27208,0.7921901500607289,0.690128120671162
27209,0.1321861906541097,0.2433753547539411
27210,0.3249991315053178,0.38790490935576233
27211,0.14558532614592756,0.33240018333701815
27212,0.5427770699302853,0.9386084153224679
27213,0.4985289656004381,0.6225004829241457
27214,0.021757579340898052,0.06486238360300052
27215,0.1375577015817724,0.7914538826956553
27216,0.1028441542507809,0.9040454986184615
27217,0.08000420727163365,0.17626252660093067
27218,0.6995333213326115,0.9515485135681089
27219,0.40685862431438236,0.6028443332178723
27220,0.127695439824716,0.4269249260954169
27221,0.18182645925562377,0.5591965811384318
27222,0.19307682379659552,0.5173255964452091
27223,0.07187807915229791,0.6887364644308929
27224,0.2129058660691469,0.7280308561892153
27225,0.16867918786400998,0.2363453253021587
27226,0.02029113666398794,0.21353757295855016
27227,0.15843631233015357,0.39824148973003104
27228,0.4442094629630067,0.8360724847846984
27229,0.7711755039117908,0.9087024561777445
27230,0.22261091439343075,0.9734628000027958
27231,0.49699322240408966,0.8386347459638913
27232,0.1127365067550261,0.5556936817924368
27233,0.3088402436606316,0.14698711092686903
27234,0.04517684253073511,0.02079545418313861
27235,0.8805964767507501,0.9406858162665102
27236,0.13484686954378688,0.9311449437361113
27237,0.27613331155834103,0.487985006150131
27238,0.27417486583648604,0.676210269744851
27239,0.48728940940883375,0.1596342265955336
27240,0.09083432642327442,0.4886478159438815
27241,0.09209236048963026,0.27529665054472363
27242,0.12775847721902858,0.5380914867905536
27243,0.039499344255225485,0.08321505569786948
27244,0.04598433457581624,0.1103123760577078
27245,0.11640883125167786,0.48823523478526293
27246,0.8363806025416023,0.9656340639324263
27247,0.21241340962568772,0.9422134968307023
27248,0.17727039889434265,0.7451043514732006
27249,0.09304320895311671,0.5344622128085115
27250,0.11653926152959887,0.3148367315762886
27251,0.07008981956507236,0.2594774369220535
27252,0.3667364105949281,0.7261811774485849
27253,0.09662058285381428,0.9181718361403008
27254,0.8994155560441551,0.9683754735060777
27255,0.1479225593514548,0.3016990163371115
27256,0.5878919331266096,0.9640430399253905
27257,0.3637012505458179,0.5531556656110099
27258,0.4686322102137929,0.7705627200077859
27259,0.6216245911346432,0.911764693251557
27260,0.1507302774539303,0.5784037374228831
27261,0.1188088889034846,0.6470584034104389
27262,0.24119060574390358,0.636724178442774
27263,0.08350562068398495,0.13595534099852336
27264,0.08661070769698956,0.11886670115461956
27265,0.0543055908498604,0.22218529486777164
27266,0.1889115546817317,0.4292936470180254
27267,0.19437695878629316,0.8461180006317843
27268,0.013869056417965651,0.15008014836219913
27269,0.7038021603495641,0.45085389072891735
27270,0.03460326930611391,0.08367590765324433
27271,0.04444458244939614,0.3338141158643034
27272,0.013936748680172107,0.3220196646354006
27273,0.05753202841949352,0.18192689013134328
27274,0.14492743216008694,0.5284231186026583
27275,0.21276296198133363,0.4129954096072469
27276,0.011641338002458314,0.1192990703257827
27277,0.05003468358787076,0.807815655866897
27278,0.1208655318676688,0.3587596063253974
27279,0.08700944510426269,0.2620882591490877
27280,0.21520242980115512,0.3577124649386865
27281,0.06281772288645716,0.3117739465936121
27282,0.06272651269435135,0.8513948747144356
27283,0.007497800932927223,0.04407221103912706
27284,0.19123947069859112,0.3633031071222436
27285,0.09896372724665752,0.3948745149788965
27286,0.04980527136431727,0.1756410713877881
27287,0.18122684706774989,0.5112612112825833
27288,0.5529247258127459,0.7915851932132268
27289,0.28241703539689533,0.4028371721717802
27290,0.015467954254611798,0.05692922232462693
27291,0.7365399661718193,0.8663480614153998
27292,0.05263285885204978,0.6748776195845868
27293,0.12383764754811238,0.9588457007942036
27294,0.015804483475778928,0.04372751678468784
27295,0.2551580719228125,0.8753122473775937
27296,0.06609784897052781,0.7238369646498711
27297,0.058162901877839714,0.6888231300771605
27298,0.09138994064763555,0.24011369906889257
27299,0.2774798369753759,0.6954136372013394
27300,0.2012548428982128,0.9657434823633022
27301,0.008212248496602565,0.03766066648149519
27302,0.1591007584752575,0.6848518158427276
27303,0.017664412946135126,0.07754474018008924
27304,0.08305824914953429,0.7959759993013837
27305,0.034456879808995866,0.03548745388021989
27306,0.16872362392861068,0.5238856379275533
27307,0.7689145998414498,0.8218518600000798
27308,0.13778421169912902,0.26896670475750784
27309,0.5771263603570388,0.9631454055273637
27310,0.0401509934004996,0.12029278708814989
27311,0.09486299633986733,0.11102432282505843
27312,0.05698983073228391,0.36561605505441047
27313,0.09384537443829158,0.17031887845338317
27314,0.045060279183749656,0.06001177902318872
27315,0.11518712556956413,0.4075403681983207
27316,0.340984399280115,0.7546225447717878
27317,0.05578045362804039,0.09764200587725815
27318,0.2621059483879686,0.3153590800368682
27319,0.42466503570015535,0.8744369980766615
27320,0.3596358296632412,0.5968696486413817
27321,0.040798563095567016,0.48997299433129277
27322,0.1954876054611827,0.05490270863213866
27323,0.11691509763125724,0.6342554191757217
27324,0.3957245753904194,0.5735435040075008
27325,0.7396501786658972,0.9301677309561951
27326,0.1713922418319388,0.6553372831698034
27327,0.11103210369820772,0.28991315339820484
27328,0.20048943518575899,0.5560132386446031
27329,0.09669326464800297,0.24453741764288428
27330,0.012110818789782478,0.4566308430359163
27331,0.09625120338043422,0.24479799388723766
27332,0.14308307194276998,0.9375355050371595
27333,0.65554538933961,0.8117664415166089
27334,0.04362512953426314,0.03381117284393869
27335,0.1098958849664739,0.07662911615810435
27336,0.06980183186384266,0.15769613306402594
27337,0.28339378294177886,0.7732238954949807
27338,0.22787168322628004,0.43630277124710626
27339,0.21845359767481595,0.22131088720707107
27340,0.018205105072070436,0.16462118912289908
27341,0.2123351096366131,0.6676896267770573
27342,0.024296071760802174,0.5544342184669364
27343,0.058680688660838004,0.15004146390087747
27344,0.31022716713500026,0.4825682670169227
27345,0.07417862993543467,0.3094411995859723
27346,0.7943449617249466,0.9568889064875857
27347,0.7493084179636724,0.9387924113244244
27348,0.1284305491989844,0.34923229506928827
27349,0.05025633282717584,0.15537099913557664
27350,0.22283000625555266,0.9298592755426536
27351,0.8281160731846346,0.9025047791410912
27352,0.09066121335529737,0.28318017462054806
27353,0.011472529501703623,0.11979862909584811
27354,0.14880760288045128,0.5461908542262728
27355,0.3080642435845016,0.45008461945898187
27356,0.23208475055662645,0.6251439996253383
27357,0.13080021900356983,0.35580857290123474
27358,0.19170543690146682,0.7032713715394843
27359,0.3149679288288221,0.7173658462526613
27360,0.14431404393926076,0.5538762066153343
27361,0.041920201169260034,0.9138235787062724
27362,0.21936023757342704,0.5023960426541967
27363,0.1484694278308702,0.28256336776952634
27364,0.05486000387726499,0.403107392227418
27365,0.23212583073584425,0.6321168927190147
27366,0.4912970856279156,0.6304089077284395
27367,0.3422595451360031,0.6704571358154154
27368,0.11398620798621295,0.5725966193822818
27369,0.05512513428452819,0.05948584974970849
27370,0.026291602633257534,0.8663943562116859
27371,0.3017571705005036,0.38738751151587103
27372,0.0691968298003791,0.27504163926732694
